"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug"
3,2,0,4,10,1,1,3,2,0.5,57,1,0,0.833333333,0.666666667,0,0,17.66666667,7,2.3333,NO
10,1,0,7,17,27,3,4,10,0.75,69,1,2,0,0.28,1,1,5.5,2,1,YES
7,4,0,7,26,0,0,7,7,0.611111111,138,1,0,0.890909091,0.357142857,0,0,18.28571429,1,0.8571,NO
4,2,0,4,14,2,2,3,2,0.666666667,89,0.5,0,0.714285714,0.444444444,0,0,20.75,7,2,YES
5,1,0,3,17,6,3,0,4,0.95,136,0.8,0,0,0.375,0,0,25.2,2,1,YES
17,1,2,7,34,72,3,4,9,0.604166667,217,1,1,0,0.202614379,0,0,11.58823529,3,1.0588,NO
13,4,0,3,33,68,0,3,12,0.833333333,184,1,0,0.803278689,0.487179487,0,0,12.76923077,3,1.0769,NO
17,4,0,15,78,84,0,15,15,0.8515625,408,1,0,0.753846154,0.254901961,1,1,22.52941176,6,1.2353,NO
8,1,0,11,60,28,2,9,7,2,1007,0,0,0,0.333333333,0,0,124.875,11,5.125,NO
23,3,1,15,68,127,1,14,8,0.613636364,472,1,0,0.676470588,0.180124224,1,8,19.43478261,4,1.4783,YES
67,1,0,30,173,1691,15,21,52,0.881818182,2020,1,6,0,0.122201493,1,1,28.85074627,18,2.3881,YES
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,YES
6,1,0,9,11,9,5,4,5,0.6,46,1,1,0,0.2,0,0,6.5,1,0.6667,NO
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,NO
10,1,0,2,12,25,1,1,10,0.805555556,53,1,0,0,0.7,0,0,3.9,1,0.9,NO
6,1,0,6,37,13,2,4,5,0.2,172,1,0,0,0.666666667,0,0,27.5,1,0.6667,YES
14,4,0,4,30,55,0,4,14,0.833333333,170,1,0,0.790322581,0.357142857,2,4,10.71428571,1,0.9286,YES
9,1,0,13,13,12,11,2,9,0.75,47,1,2,0,0.333333333,0,0,3.888888889,1,0.8889,YES
5,1,0,4,16,0,2,2,5,0.583333333,79,0.333333333,0,0,0.466666667,0,0,14.2,2,1,NO
17,4,0,12,52,90,2,12,14,0.8125,288,1,0,0.753846154,0.470588235,1,1,15.58823529,3,1.0588,YES
6,1,3,6,7,7,3,3,6,0.7,28,1,1,0,0.444444444,0,0,3.333333333,1,0.8333,NO
2,1,0,5,22,1,2,3,2,2,138,0,0,0,0.5,0,0,68,1,0.5,YES
12,1,0,20,12,66,16,9,12,2,12,0,0,0,0.2,0,0,0,1,1,YES
13,1,0,14,58,44,1,13,6,0.592592593,478,1,0,0,0.307692308,0,0,35.07692308,5,1.9231,YES
25,4,0,14,65,234,2,13,20,0.904166667,402,1,0,0.671232877,0.37,1,2,14.68,1,0.96,YES
3,2,0,24,43,0,0,24,3,0.75,247,1,0,0.714285714,0.428571429,0,0,80.66666667,1,0.6667,NO
3,3,0,13,30,0,2,13,3,0.625,216,1,2,0.818181818,0.444444444,2,2,69.66666667,1,0.6667,NO
14,1,0,7,19,69,7,0,14,0.897435897,81,1,0,0,0.785714286,0,0,4.357142857,1,0.9286,NO
5,3,0,14,34,2,4,13,3,0.666666667,235,1,2,0.692307692,0.333333333,1,1,45.4,1,0.8,NO
8,5,0,19,43,8,1,19,8,0.821428571,305,0.25,0,0.65,0.3,1,1,36.625,2,1.125,NO
3,2,0,10,14,0,0,10,3,0,97,0,0,0.714285714,0.466666667,0,0,31,2,1,NO
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,NO
2,5,0,5,12,1,0,5,2,2,43,0,0,0.933333333,0.75,0,0,20.5,1,0.5,NO
5,2,4,13,28,6,4,9,3,0.625,138,1,0,0.555555556,0.48,0,0,26.2,1,0.8,NO
5,4,0,12,20,6,0,12,3,0.5,88,1,0,0.789473684,0.4,1,1,16.2,1,0.8,NO
4,1,0,9,24,0,1,8,4,0.5,144,1,0,0,0.5,0,0,34.5,4,1.5,YES
2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,NO
10,3,0,16,42,37,0,16,5,0.925925926,340,1,1,0.5,0.366666667,1,1,32.4,2,1.1,YES
7,2,0,15,48,5,2,14,4,0.9375,364,0.5,2,0.454545455,0.371428571,0,0,49.85714286,2,1,YES
3,3,0,13,33,0,2,13,3,0.6,234,1,2,0.818181818,0.444444444,2,2,75.33333333,1,0.6667,NO
2,4,0,2,4,1,0,2,1,2,10,0,0,0.9,0.666666667,1,1,4,1,0.5,NO
2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,NO
3,5,0,4,24,3,0,4,3,2,276,0,0,0.931034483,0.5,1,1,91,1,0.6667,NO
3,3,0,11,12,1,2,9,3,0.75,45,1,1,0.818181818,0.444444444,0,0,13.33333333,1,0.6667,NO
3,1,0,5,7,1,1,4,3,0.5,23,1,0,0,0.555555556,0,0,6.333333333,2,1,NO
3,1,0,5,9,1,1,4,3,0.5,52,1,0,0,0.555555556,0,0,15.66666667,6,2.3333,NO
17,6,0,13,62,88,0,13,9,0.671875,532,1,0,0.76119403,0.25,1,2,30.05882353,17,2.8235,NO
10,2,0,17,38,35,0,17,7,0.722222222,291,1,1,0.384615385,0.37037037,0,0,27.5,1,0.8,YES
7,4,0,5,45,21,3,2,7,2,215,0,0,0.9,0.30952381,2,5,29.71428571,5,1.7143,NO
7,1,0,4,16,21,2,2,5,1.166666667,104,0,0,0,0.238095238,0,0,13.71428571,5,1.4286,YES
13,6,0,16,49,38,0,16,10,0.604166667,410,1,0,0.80952381,0.213675214,1,2,30.23076923,2,1,NO
3,1,0,5,13,1,1,4,3,0.5,84,1,0,0,0.555555556,0,0,26.33333333,9,3.3333,NO
3,1,0,4,13,1,0,4,3,0.5,90,1,0,0,0.555555556,0,0,28.33333333,11,4,NO
7,2,0,11,26,0,0,11,7,0.583333333,141,0,0,0.454545455,0.485714286,0,0,18.85714286,2,1,NO
2,2,0,3,4,1,0,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,NO
10,1,0,4,37,0,0,4,9,0.388888889,278,1,0,0,0.34,0,0,26.6,5,1.6,NO
27,1,0,1,43,13,1,0,13,0.600961538,1174,1,0,0,0.25308642,0,0,42.18518519,26,5.7407,NO
1,1,0,21,1,0,20,1,1,2,1,0,0,0,1,0,0,0,1,1,YES
3,1,2,19,4,3,18,1,3,2,7,0,0,0,1,0,0,1.333333333,1,0.6667,YES
2,3,0,8,8,1,2,6,0,2,61,0,0,0.952380952,0.583333333,1,1,29.5,1,0.5,YES
7,2,0,6,30,1,1,5,7,0,373,1,0,0.142857143,0.314285714,1,1,51.57142857,12,3.5714,NO
1,1,0,5,2,0,4,1,1,2,16,0,1,0,1,0,0,12,0,0,YES
9,2,3,4,14,0,3,1,6,0.575,204,0.8,0,0.619047619,0.416666667,1,4,21.11111111,2,1,YES
6,1,0,8,29,0,2,6,0,0.436363636,383,0.727272727,5,0,0.479166667,0,0,61,1,0.6667,YES
15,2,1,19,50,0,2,18,13,0.476190476,557,1,1,0.611111111,0.251851852,1,5,35.93333333,6,1.2667,YES
5,4,0,2,18,0,1,1,4,0.55,380,0.4,1,0.866666667,0.4,1,1,74,14,4.8,YES
17,2,0,12,55,12,3,10,13,0.625,404,1,0,0.428571429,0.158823529,2,4,22.52941176,7,2.0588,YES
14,1,1,18,17,91,18,0,14,2,189,0,0,0,0.297619048,0,0,12.5,1,0.9286,YES
2,2,0,6,4,1,4,2,0,2,39,0,0,0.916666667,0.666666667,1,3,18.5,4,2,NO
6,2,0,4,10,15,1,3,6,2,31,0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,NO
1,2,0,14,2,0,11,3,0,2,11,0,1,1,1,0,0,9,0,0,NO
12,3,0,7,46,0,1,7,12,0.613636364,343,1,0,0.592592593,0.208333333,2,2,27.25,7,1.75,YES
14,1,0,23,35,0,22,1,14,0.5,341,0.5,0,0,0.428571429,0,0,23.21428571,5,2.5714,YES
1,1,0,3,1,0,3,0,0,2,87,0,0,0,0,0,0,68,0,0,NO
36,1,0,5,52,282,1,4,7,0.720300752,2855,0.210526316,1,0,0.405714286,0,0,77.77777778,102,7.0556,YES
2,3,0,8,11,0,2,6,0,0,106,1,0,0.952380952,0.571428571,1,1,51.5,1,0.5,YES
6,1,5,25,8,15,24,1,6,2,21,0,0,0,0.583333333,0,0,2.5,1,0.8333,NO
6,2,0,12,12,1,1,11,6,0.64,173,1,6,0.921568627,0.35,0,0,26.16666667,6,1.5,NO
15,1,0,13,54,41,2,11,10,0.804761905,675,0.533333333,5,0,0.237037037,0,0,43,3,1.2,NO
5,1,0,10,36,2,1,9,0,0.625,319,1,3,0,0.333333333,0,0,62,1,0.8,YES
8,3,0,3,19,12,2,2,4,0.666666667,125,0.666666667,1,0.75,0.3,2,8,14.25,1,0.875,NO
13,1,13,45,39,72,42,7,12,0.833333333,249,1,0,0,0.230769231,0,0,18.07692308,9,1.8462,NO
9,2,0,9,32,0,1,8,9,0.291666667,340,1,2,0.6,0.259259259,2,3,36.44444444,11,3,NO
6,2,0,9,28,0,1,8,6,0,147,1,1,0.705882353,0.333333333,2,3,23.33333333,4,1.5,NO
15,3,0,9,29,15,1,8,11,0.6,523,0.7,3,0.214285714,0.285714286,1,1,33.2,10,1.7333,NO
3,1,1,14,4,0,13,1,2,0.666666667,25,0.333333333,1,0,0.583333333,0,0,6.333333333,1,0.6667,NO
3,2,3,4,5,1,3,1,1,0.5,17,1,0,0.666666667,0.666666667,0,0,4.333333333,1,0.3333,NO
3,1,0,0,8,3,0,0,1,1,27,0,0,0,0.333333333,0,0,7.666666667,2,1,NO
9,1,0,5,18,0,2,3,8,0.5,1224,1,0,0,0.5,0,0,134.5555556,3,1,YES
6,1,5,5,18,5,5,0,1,0.6,88,0.5,0,0,0.7,0,0,13.33333333,1,0.5,NO
16,2,0,10,41,10,2,9,15,0.133333333,257,0,0,0.5,0.375,0,0,15,2,0.875,YES
5,2,5,15,7,10,10,6,4,2,14,0,0,0.75,0.466666667,1,1,1.8,1,0.8,NO
10,1,0,8,33,25,1,7,10,0.722222222,178,1,2,0,0.228571429,0,0,16.4,1,0.9,YES
5,2,0,6,20,0,1,5,5,0.5,141,1,2,0.555555556,0.4,1,2,26.6,1,0.8,NO
52,1,1,30,129,888,1,29,32,0.873873874,2830,0.648648649,11,0,0.132730015,0,0,52.71153846,23,2.6731,YES
2,2,0,4,4,1,1,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,NO
5,2,0,6,21,0,3,3,0,0.375,274,0,1,0.733333333,0.5,1,3,53.4,18,5,NO
2,1,6,21,3,1,21,0,2,2,5,0,0,0,0.666666667,0,0,1.5,1,0.5,NO
2,4,0,2,4,1,1,1,1,2,13,0,0,0.857142857,0.666666667,1,1,5.5,2,1,NO
13,3,0,6,31,0,1,6,11,0.375,218,1,2,0.571428571,0.208791209,2,2,15.61538462,6,1.3077,NO
3,3,0,5,17,1,1,4,2,0.5,98,1,0,0.75,0.75,0,0,31,1,0.3333,NO
8,2,0,14,22,0,9,6,6,0.142857143,100,1,1,0.631578947,0.232142857,2,2,11.375,4,1.375,YES
4,3,2,4,8,4,2,2,2,0.857142857,122,1,0,0.5,0.583333333,0,0,27.75,1,0.75,NO
8,1,0,1,29,16,0,1,6,0.142857143,330,1,0,0,0.314285714,0,0,40.125,8,2.5,NO
4,1,0,11,6,6,10,3,3,1,15,0,2,0,0.833333333,0,0,2.25,1,0.75,NO
12,1,3,35,13,66,32,3,12,2,15,0,0,0,0.875,0,0,0.25,1,0.9167,YES
11,3,0,8,42,0,3,6,10,0.45,285,1,0,0.615384615,0.220779221,2,2,24.72727273,7,1.7273,YES
3,3,0,6,7,3,1,5,2,2,23,0,0,0.9,0.5,1,1,6.666666667,2,1,YES
8,1,1,3,15,0,2,1,7,0.571428571,133,1,0,0,0.35,0,0,15.25,4,1.75,NO
8,1,0,1,25,22,1,0,6,0.428571429,126,1,0,0,0.178571429,0,0,14.625,5,1.375,NO
2,2,0,4,3,1,3,1,2,1,16,0,0,0,0.875,0,0,6.5,0,0,NO
6,3,0,2,19,15,2,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,NO
18,1,0,21,93,0,1,21,0,0.701960784,1039,1,8,0,0.188888889,0,0,55.88888889,1,0.8889,YES
11,1,1,6,20,15,2,4,9,0.514285714,231,1,4,0,0.246753247,0,0,19.36363636,1,0.9091,NO
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,NO
6,2,0,4,15,0,1,3,6,0.466666667,113,1,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,NO
11,2,0,4,25,0,1,3,7,0.65,434,1,0,0.444444444,0.287878788,1,3,38.09090909,6,1.5455,YES
4,1,0,0,18,0,0,0,3,1.166666667,130,0.5,0,0,0.333333333,0,0,30,6,2.5,NO
7,2,1,2,14,0,1,1,7,0,47,1,1,0.7,0.428571429,1,2,5.571428571,1,0.8571,NO
3,1,0,3,4,3,3,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,NO
5,2,0,2,16,0,0,2,5,0.5,102,1,1,0.2,0.4,1,1,19,2,1,YES
2,1,0,4,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1,NO
1,1,0,3,4,0,3,0,0,2,15,0,0,0,1,0,0,11,0,0,YES
7,3,0,5,13,15,2,3,7,0.333333333,106,1,0,0.5,0.514285714,0,0,13.85714286,3,0.7143,NO
1,1,0,3,2,0,1,2,0,2,38,0,2,0,1,0,0,33,0,0,NO
48,1,0,21,119,742,8,20,32,0.89106383,1211,0.64,6,0,0.115277778,0,0,23.70833333,2,0.9792,YES
16,1,0,8,34,62,2,6,3,0.686666667,461,1,6,0,0.28125,0,0,27.1875,4,1.1875,YES
13,3,0,11,23,58,0,11,11,0.960526316,656,0.578947368,0,0.476190476,0.21969697,0,0,48,1,0.8462,NO
13,2,2,9,34,0,2,7,6,0.675925926,342,1,4,0.4,0.21978022,1,3,24.61538462,3,1.1538,YES
7,2,0,8,15,0,0,8,6,0.5,67,0.5,0,0.666666667,0.333333333,0,0,8.285714286,1,0.1429,NO
8,3,0,5,21,4,2,3,7,0.357142857,188,1,1,0.777777778,0.270833333,1,2,22.25,5,1.25,YES
5,1,0,15,5,10,15,0,5,2,5,0,0,0,0.6,0,0,0,1,1,NO
1,1,0,6,2,0,6,0,0,2,32,0,0,0,1,0,0,24,0,0,YES
5,1,0,2,10,0,1,2,4,0.375,60,1,1,0,0.6,0,0,10.6,2,1.2,NO
20,2,0,15,52,86,5,14,9,0.669172932,449,1,3,0.32,0.223684211,1,3,21.1,6,1.75,YES
9,1,0,13,16,0,13,0,9,0.6,152,0.2,0,0,0.518518519,1,1,15.33333333,3,1.1111,YES
10,1,0,18,87,0,1,18,0,0.700854701,990,1,5,0,0.254545455,0,0,96.7,10,2.4,YES
2,1,0,0,5,1,0,0,0,1,44,0,0,0,1,0,0,17,0,0,NO
7,2,2,10,27,1,2,8,6,0.333333333,134,1,1,0.666666667,0.342857143,2,3,18,5,1.5714,NO
11,2,0,8,28,15,2,7,7,0.644444444,440,1,3,0.444444444,0.287878788,1,3,38.18181818,2,1.1818,YES
5,2,0,6,20,0,1,6,5,0.375,118,1,1,0.2,0.4,1,1,22.2,2,1,YES
6,3,0,16,33,3,1,16,6,0.4,297,1,1,0.87804878,0.351851852,2,3,48.16666667,1,0.8333,NO
12,2,1,7,33,0,4,4,6,0.545454545,237,1,0,0.421052632,0.283333333,1,3,18.41666667,2,1,YES
7,1,0,1,10,21,1,0,7,2,155,0,0,0,0.321428571,0,0,21.14285714,4,2.5714,NO
3,3,0,3,10,1,1,2,3,0.5,63,1,0,0.75,0.666666667,0,0,19,1,0.3333,NO
1,1,0,2,1,0,2,0,0,2,169,0,0,0,0,0,0,132,0,0,YES
6,1,0,11,6,15,11,0,6,2,6,0,0,0,0.375,0,0,0,1,1,NO
2,1,0,3,3,1,3,0,0,1.4,112,0,0,0,1,0,0,52.5,0,0,YES
6,4,0,13,30,3,9,4,5,0.6,216,0.333333333,0,0.94047619,0.5,0,0,34.5,1,0.8333,YES
5,2,1,7,13,0,2,5,4,0.4375,110,0.5,1,0.25,0.5,0,0,20.2,4,1.6,NO
2,4,1,2,4,1,1,1,1,2,9,0,0,0.857142857,0.666666667,1,1,3.5,1,0.5,NO
6,2,0,6,14,15,2,5,5,2,57,0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,YES
10,3,0,13,42,7,1,12,9,0.638888889,280,0.5,0,0.72,0.285714286,3,4,26.6,6,1.4,YES
6,3,0,1,19,15,1,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,NO
2,1,3,20,3,1,19,1,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,NO
9,1,0,7,10,36,3,6,8,1.0625,16,0,1,0,0.5625,0,0,0.555555556,1,0.8889,NO
14,1,3,24,17,89,24,0,14,0.923076923,224,1,0,0,0.271428571,0,0,14.92857143,1,0.9286,NO
10,1,0,3,10,45,3,0,10,2,10,0,0,0,0.6,0,0,0,1,1,YES
14,1,0,2,25,3,1,1,13,0.602564103,237,0,0,0,0.404761905,0,0,15.5,1,0.9286,NO
14,1,0,12,51,67,1,12,8,0.641025641,764,0.666666667,2,0,0.401709402,0,0,53.35714286,2,1.1429,YES
7,2,0,4,16,0,1,3,6,0.333333333,179,1,2,0.571428571,0.476190476,1,3,24.14285714,1,0.8571,NO
2,3,0,4,6,0,0,4,2,0,35,1,1,0.75,0.75,0,0,16,1,0.5,NO
